seed,nLayers,nHiddenNeurons,activationFunction,trainFunction,trainType,maxEpochs,learnRate,tPerformance,vPerformance
0,2,10,softmax,learngd,inc,0.100,0.29145,0.29164
0,2,10,softmax,learngd,inc,0.300,0.29145,0.29164
0,2,10,softmax,learngd,inc,0.500,0.29145,0.29164
0,2,10,softmax,learngdm,inc,0.100,0.29145,0.29164
0,2,10,softmax,learngdm,inc,0.300,0.29145,0.29164
0,2,10,softmax,learngdm,inc,0.500,0.29145,0.29164
0,2,10,softmax,learnh,inc,0.100,0.29145,0.29164
0,2,10,softmax,learnh,inc,0.300,0.29145,0.29164
0,2,10,softmax,learnh,inc,0.500,0.29145,0.29164
0,2,10,softmax,learnhd,inc,0.100,0.29145,0.29164
0,2,10,softmax,learnhd,inc,0.300,0.29145,0.29164
0,2,10,softmax,learnhd,inc,0.500,0.29145,0.29164
0,2,10,softmax,learnwh,inc,0.100,0.29145,0.29164
0,2,10,softmax,learnwh,inc,0.300,0.29145,0.29164
0,2,10,softmax,learnwh,inc,0.500,0.29145,0.29164
0,2,30,hardlim,traingd,batch,0.100,0.64784,0.65810
0,2,30,hardlim,traingd,batch,0.300,0.64784,0.65810
0,2,30,hardlim,traingd,batch,0.500,0.64784,0.65810
0,2,30,hardlim,traingda,batch,0.100,0.64784,0.65810
0,2,30,hardlim,traingda,batch,0.300,0.64784,0.65810
0,2,30,hardlim,traingda,batch,0.500,0.64784,0.65810
0,2,30,hardlim,traingdm,batch,0.100,0.64784,0.65810
0,2,30,hardlim,traingdm,batch,0.300,0.64784,0.65810
0,2,30,hardlim,traingdm,batch,0.500,0.64784,0.65810
0,2,30,hardlim,trainscg,batch,0.100,0.64784,0.65810
0,2,30,hardlim,trainscg,batch,0.300,0.64784,0.65810
0,2,30,hardlim,trainscg,batch,0.500,0.64784,0.65810
0,2,30,hardlim,learnp,inc,0.100,0.64784,0.65810
0,2,30,hardlim,learngd,inc,0.100,0.64784,0.65810
0,2,30,hardlim,learngd,inc,0.300,0.64784,0.65810
0,2,30,hardlim,learngd,inc,0.500,0.64784,0.65810
0,2,30,hardlim,learngdm,inc,0.100,0.64784,0.65810
0,2,30,hardlim,learngdm,inc,0.300,0.64784,0.65810
0,2,30,hardlim,learngdm,inc,0.500,0.64784,0.65810
0,2,30,hardlim,learnh,inc,0.100,0.64784,0.65810
0,2,30,hardlim,learnh,inc,0.300,0.64784,0.65810
0,2,30,hardlim,learnh,inc,0.500,0.64784,0.65810
0,2,30,hardlim,learnhd,inc,0.100,0.64784,0.65810
0,2,30,hardlim,learnhd,inc,0.300,0.64784,0.65810
0,2,30,hardlim,learnhd,inc,0.500,0.64784,0.65810
0,2,30,hardlim,learnwh,inc,0.100,0.64784,0.65810
0,2,30,hardlim,learnwh,inc,0.300,0.64784,0.65810
0,2,30,hardlim,learnwh,inc,0.500,0.64784,0.65810
0,2,30,purelin,traingd,batch,0.100,0.08681,0.11029
0,2,30,purelin,traingd,batch,0.300,0.08681,0.11029
0,2,30,purelin,traingd,batch,0.500,0.08681,0.11029
0,2,30,purelin,traingda,batch,0.100,0.09698,0.12399
0,2,30,purelin,traingda,batch,0.300,0.09698,0.12399
0,2,30,purelin,traingda,batch,0.500,0.09698,0.12399
0,2,30,purelin,traingdm,batch,0.100,85.24528,92.59977
0,2,30,purelin,traingdm,batch,0.300,85.24528,92.59977
0,2,30,purelin,traingdm,batch,0.500,85.24528,92.59977
0,2,30,purelin,trainscg,batch,0.100,0.07667,0.09574
0,2,30,purelin,trainscg,batch,0.300,0.07667,0.09574
0,2,30,purelin,trainscg,batch,0.500,0.07667,0.09574
0,2,30,purelin,learnp,inc,0.100,218.38552,202.73127
0,2,30,purelin,learngd,inc,0.100,218.38552,202.73127
0,2,30,purelin,learngd,inc,0.300,218.38552,202.73127
0,2,30,purelin,learngd,inc,0.500,218.38552,202.73127
0,2,30,purelin,learngdm,inc,0.100,218.38552,202.73127
0,2,30,purelin,learngdm,inc,0.300,218.38552,202.73127
0,2,30,purelin,learngdm,inc,0.500,218.38552,202.73127
0,2,30,purelin,learnh,inc,0.100,218.38552,202.73127
0,2,30,purelin,learnh,inc,0.300,218.38552,202.73127
